,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
0,2008-03-11,00:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
1,2008-03-11,04:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
2,2008-03-11,08:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
3,2008-03-11,12:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
4,2008-03-11,16:00,0.0,1006.3,1007.6,1006.3,1448,28.7,23.9,28.7,26.3,23.9,22.4,82,75,75,350,5.6,2.1,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
5,2008-03-11,20:00,5.4,1004.6,1004.7,1004.3,139,24.0,23.1,24.3,23.3,23.5,22.1,96,91,95,10,9.9,1.5,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
6,2008-03-12,00:00,0.0,1006.4,1006.5,1006.3,-9999,23.5,22.8,23.9,23.5,23.2,22.8,96,95,96,140,1.7,0.5,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
7,2008-03-12,04:00,0.0,1006.7,1007.4,1006.7,-9999,23.4,22.8,23.7,23.3,22.8,22.5,96,94,96,331,2.1,0.3,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
8,2008-03-12,08:00,0.0,1006.3,1006.3,1005.8,-9999,22.7,22.1,23.1,22.5,22.6,21.9,97,96,97,146,1.5,0.2,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
9,2008-03-12,12:00,0.0,1008.8,1008.8,1008.1,356,24.1,22.7,24.1,23.3,22.8,22.3,95,91,92,336,2.9,0.6,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
10,2008-03-12,16:00,0.0,1007.2,1008.4,1007.2,2682,29.6,23.2,30.2,26.4,24.9,23.1,86,67,69,2,8.8,2.6,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
11,2008-03-12,20:00,0.0,1005.4,1005.6,1005.3,901,27.8,23.5,28.9,27.0,23.7,22.1,78,70,78,4,8.6,1.9,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
12,2008-03-13,00:00,0.0,1008.3,1008.4,1007.4,-9999,25.8,23.4,26.0,25.4,23.8,23.3,90,87,87,69,1.5,0.2,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
13,2008-03-13,04:00,0.0,1007.9,1008.5,1007.9,-9999,24.4,23.3,24.6,24.4,23.6,23.2,95,93,93,16,1.5,0.2,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
14,2008-03-13,08:00,0.2,1006.5,1007.0,1006.5,-9999,22.0,21.5,22.0,21.8,21.5,21.3,97,97,97,75,3.1,0.4,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
15,2008-03-13,12:00,0.0,1009.6,1009.6,1009.0,1681,26.1,22.2,26.1,23.5,22.8,21.6,93,77,79,142,2.4,1.2,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
16,2008-03-13,16:00,0.0,1007.6,1009.1,1007.6,2341,29.0,23.1,29.0,27.8,23.5,22.0,75,68,70,320,3.6,1.2,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
17,2008-03-13,20:00,2.4,1005.9,1006.2,1005.8,75,24.8,23.2,27.6,24.4,24.0,22.5,92,79,91,186,6.7,0.6,N,PA,BRAGANCA,A226,-1.04527777,-46.78277777,33.0
