,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
0,2017-10-20,00:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
1,2017-10-20,04:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
2,2017-10-20,08:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
3,2017-10-20,12:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
4,2017-10-20,16:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
5,2017-10-20,20:00,0.0,1007.6,1007.8,1007.6,946,31.2,23.5,32.1,31.1,23.5,22.2,64,57,64,119,4.0,0.7,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
6,2017-10-21,00:00,0.0,1009.2,1009.2,1008.5,-9999,26.6,22.8,27.6,26.6,22.8,22.5,79,74,79,68,4.5,1.4,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
7,2017-10-21,04:00,0.0,1009.3,1009.7,1009.3,-9999,24.2,22.1,24.6,24.2,22.2,22.1,88,86,88,67,2.3,0.7,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
8,2017-10-21,08:00,0.0,1009.0,1009.0,1008.7,-9999,22.5,21.1,22.8,22.5,21.5,21.1,92,92,92,103,0.5,0.1,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
9,2017-10-21,12:00,0.0,1011.8,1011.8,1011.1,1670,28.3,22.7,28.5,26.6,23.3,22.4,79,71,72,85,7.4,3.1,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
10,2017-10-21,16:00,0.0,1009.7,1010.6,1009.6,2619,32.4,21.6,33.2,31.2,23.0,21.3,59,51,53,93,6.9,3.3,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
11,2017-10-21,20:00,0.0,1007.8,1007.8,1007.5,1055,32.3,21.4,33.1,32.3,22.1,20.5,53,49,53,113,6.0,1.7,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
12,2017-10-22,00:00,0.0,1010.3,1010.3,1009.7,-9999,26.3,22.7,27.0,26.3,22.9,22.7,81,77,81,65,2.7,1.0,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
13,2017-10-22,04:00,0.0,1010.0,1010.4,1010.0,-9999,24.2,21.7,24.9,24.2,21.8,21.7,86,83,86,34,3.0,0.4,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
14,2017-10-22,08:00,0.0,1009.7,1009.7,1009.1,-9999,22.2,20.8,22.6,22.2,21.2,20.7,92,92,92,136,0.7,0.1,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
15,2017-10-22,12:00,0.0,1011.9,1012.1,1011.7,1403,28.2,22.6,28.2,26.3,23.3,22.4,80,72,72,72,6.5,3.1,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
16,2017-10-22,16:00,0.0,1010.3,1011.5,1010.3,3111,32.1,20.8,33.4,31.5,22.8,20.0,57,47,51,80,6.9,1.8,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
17,2017-10-22,20:00,0.0,1007.4,1007.4,1007.3,1009,32.2,20.7,32.8,32.2,21.6,20.1,52,48,51,97,5.5,1.7,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
18,2017-10-23,00:00,0.0,1009.3,1009.3,1008.3,-9999,26.6,22.6,26.6,25.4,23.1,22.4,86,79,79,65,3.7,1.1,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
19,2017-10-23,04:00,0.0,1009.3,1010.0,1009.3,-9999,24.9,22.0,25.7,24.9,22.1,22.0,84,80,84,73,4.3,1.0,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
20,2017-10-23,08:00,0.0,1008.5,1008.5,1008.1,-9999,23.8,21.7,24.3,23.8,21.8,21.7,88,86,88,69,3.2,0.9,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
21,2017-10-23,12:00,0.0,1011.2,1011.2,1010.8,1309,27.9,22.8,27.9,26.1,23.1,22.4,81,73,74,80,4.7,2.1,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
22,2017-10-23,16:00,0.0,1008.7,1010.0,1008.7,2853,32.5,20.5,33.3,31.2,22.0,20.4,56,49,49,119,6.9,1.9,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
23,2017-10-23,20:00,0.0,1006.6,1006.6,1006.4,1015,31.5,22.7,32.8,31.5,23.2,22.2,60,54,59,177,3.5,1.0,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
24,2017-10-24,00:00,0.0,1008.7,1008.7,1007.8,-9999,26.6,23.6,26.7,26.2,23.8,23.4,87,83,83,70,2.4,1.1,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
25,2017-10-24,04:00,0.0,1008.6,1009.1,1008.6,-9999,24.9,22.2,25.5,24.9,22.2,22.2,85,82,85,66,2.6,0.9,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
26,2017-10-24,08:00,0.0,1008.4,1008.4,1007.9,-9999,23.0,21.7,23.3,23.0,21.9,21.5,92,91,92,13,0.6,0.3,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
27,2017-10-24,12:00,0.0,1010.0,1010.0,1009.7,1573,28.2,22.6,28.7,26.8,24.0,22.6,82,71,72,59,5.7,2.8,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
28,2017-10-24,16:00,0.0,1008.4,1009.4,1008.4,2059,31.7,22.8,32.7,30.8,24.3,21.9,64,56,59,191,4.3,0.8,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
29,2017-10-24,20:00,0.0,1006.3,1006.4,1006.2,840,31.6,23.9,32.9,31.6,23.9,21.9,64,54,64,155,2.8,0.8,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
30,2017-10-25,00:00,0.0,1008.7,1008.7,1007.8,-9999,26.9,23.1,28.1,26.9,23.9,23.1,80,78,80,64,4.2,1.5,N,PA,BREVES,A228,-1.68027777,-50.47805554,11.0
