,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
0,2008-04-27,00:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
1,2008-04-27,04:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
2,2008-04-27,08:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
3,2008-04-27,12:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
4,2008-04-27,16:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
5,2008-04-27,20:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
6,2008-04-28,00:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
7,2008-04-28,04:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
8,2008-04-28,08:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999.0,-9999.0,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
9,2008-04-28,12:00,0.2,1009.7,1009.7,1008.6,759,26.7,24.3,27.6,25.4,25.6,24.3,94,86,87,45,6.5,2.7,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
10,2008-04-28,16:00,0.0,1007.7,1009.0,1007.7,2936,28.4,25.1,28.6,26.7,25.2,23.8,88,78,82,36,7.6,2.4,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
11,2008-04-28,20:00,0.0,1006.1,1006.2,1005.8,388,27.8,24.3,27.9,27.7,24.5,24.1,83,80,81,23,6.1,2.1,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
12,2008-04-29,00:00,0.0,1008.7,1008.7,1008.1,-9999,26.9,24.2,27.3,26.8,24.3,24.1,86,83,85,20,2.9,0.2,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
13,2008-04-29,04:00,0.0,1008.3,1008.8,1008.3,-9999,25.2,23.9,25.3,25.0,24.1,23.8,94,92,93,190,1.6,0.1,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
14,2008-04-29,08:00,0.0,1007.6,1007.6,1007.0,-9999,24.8,24.2,25.0,24.8,24.4,24.1,97,96,97,263,1.6,0.4,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
15,2008-04-29,12:00,2.0,1010.2,1010.2,1009.7,1058,26.8,25.2,26.9,25.5,25.5,24.8,96,89,91,240,3.4,1.8,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
16,2008-04-29,16:00,0.0,1008.6,1009.6,1008.6,3191,29.0,24.2,29.7,27.8,24.8,23.6,82,72,75,270,5.1,2.3,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
17,2008-04-29,20:00,0.0,1005.6,1006.0,1005.4,1151,28.4,24.1,29.5,28.4,24.6,23.7,77,73,77,328,5.9,2.1,N,PA,SOURE,A227,-0.81111111,-48.51583333,11.0
